0.02,0.98,0.02
0.04,0.96,0.03
0.07,0.93,0.01
0.08,0.92,0.02
0.1,0.9,0.02
0.12,0.88,0.01
0.13,0.87,0.02
0.15,0.85,0.01
0.16,0.84,0.01
0.17,0.83,0.01
0.18,0.82,0.02
0.2,0.8,0.01
0.21,0.79,0.01
0.22,0.78,0.01
0.23,0.77,0.01
0.24,0.76,0.01
0.25,0.75,0.02
0.27,0.73,0.01
0.28,0.72,0.02
0.3,0.7,0.01
0.31,0.69,0.01
0.32,0.68,0.02
0.34,0.66,0.01
0.35,0.65,0.01
0.36,0.64,0.01
0.37,0.63,0.01
0.38,0.62,0.01
0.39,0.61,0.01
0.4,0.6,0.04
0.44,0.56,0.02
0.46,0.54,0.01
0.47,0.53,0.02
0.49,0.51,0.01
0.5,0.5,0.03
0.53,0.47,0.01
0.54,0.46,0.01
0.55,0.45,0.01
0.56,0.44,0.04
0.6,0.4,0.01
0.61,0.39,0.03
0.64,0.36,0.02
0.66,0.34,0.03
0.69,0.31,0.01
0.7,0.3,0.01
0.71,0.29,0.02
0.73,0.27,0.01
0.74,0.26,0.01
0.75,0.25,0.03
0.78,0.22,0.02
0.8,0.2,0.01
0.81,0.19,0.01
0.82,0.18,0.02
0.84,0.16,0.01
0.85,0.15,0.02
0.87,0.13,0.01
0.88,0.12,0.01
0.89,0.11,0.01
0.9,0.1,0.02
0.92,0.08,0.01
0.93,0.07,0.01
0.94,0.06,0.01
0.95,0.05,0.02
0.97,0.03,0.01
0.98,0.02,0.02
